,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2021-07-02,175.5489959716797,125.25749969482422,272.18829345703125,175.5489959716797,125.25749969482422,277.6499938964844,175.58599853515625,125.40399932861328,278.0,171.8459930419922,123.05950164794922,272.5,172.58200073242188,123.1500015258789,272.82000732421875,63388000,25982000,26458000
2021-07-06,183.78700256347656,126.19000244140625,272.1981201171875,183.78700256347656,126.19000244140625,277.6600036621094,184.2740020751953,126.4280014038086,279.3699951171875,176.4499969482422,124.5824966430664,274.29998779296875,176.5054931640625,125.64849853515625,278.0299987792969,134896000,26404000,31565600
2021-07-07,184.82899475097656,126.4739990234375,274.4234924316406,184.82899475097656,126.4739990234375,279.92999267578125,186.7100067138672,127.28399658203125,280.69000244140625,183.94549560546875,126.15299987792969,277.1499938964844,185.86900329589844,127.16200256347656,279.3999938964844,106562000,24060000,23260000
2021-07-08,186.57049560546875,125.04399871826172,271.96282958984375,186.57049560546875,125.04399871826172,277.4200134277344,187.99949645996094,125.59549713134766,278.7300109863281,181.05599975585938,124.02200317382812,274.8699951171875,182.17799377441406,124.0260009765625,276.8999938964844,103612000,23790000,24618600
2021-07-09,185.9669952392578,125.51850128173828,272.4726257324219,185.9669952392578,125.51850128173828,277.94000244140625,187.39999389648438,125.7344970703125,278.04998779296875,184.6699981689453,124.55149841308594,275.32000732421875,186.12600708007812,125.0250015258789,275.7200012207031,74964000,18632000,23916700
2021-07-12,185.92750549316406,126.97550201416016,271.8648376464844,185.92750549316406,126.97550201416016,277.32000732421875,187.864501953125,127.06950378417969,279.7699890136719,184.83949279785156,125.61100006103516,276.5799865722656,187.1999969482422,126.1780014038086,279.1600036621094,51432000,17668000,18931700
2021-07-13,183.8679962158203,127.34149932861328,275.4528503417969,183.8679962158203,127.34149932861328,280.9800109863281,188.6540069580078,128.0574951171875,282.8500061035156,183.5659942626953,126.67449951171875,277.3900146484375,185.10499572753906,127.03849792480469,277.5199890136719,76918000,19240000,26120100
2021-07-14,184.08399963378906,128.23699951171875,276.9527587890625,184.08399963378906,128.23699951171875,282.510009765625,185.88299560546875,129.32650756835938,283.6600036621094,183.04150390625,127.91449737548828,280.54998779296875,185.4425048828125,127.95800018310547,282.3500061035156,65932000,23742000,23113700
2021-07-15,181.55999755859375,127.00499725341797,275.5018005371094,181.55999755859375,127.00499725341797,281.0299987792969,184.77000427246094,128.6999969482422,282.510009765625,181.04600524902344,126.52999877929688,279.8299865722656,184.7100067138672,128.6490020751953,282.0,63706000,24218000,22604200
2021-07-16,178.68150329589844,126.97000122070312,275.22735595703125,178.68150329589844,126.97000122070312,280.75,182.30299377441406,127.8115005493164,284.1000061035156,178.5229949951172,126.15350341796875,279.4599914550781,181.66549682617188,127.66300201416016,282.07000732421875,80874000,20424000,26186800
2021-07-19,177.47950744628906,124.5780029296875,271.5609130859375,177.47950744628906,124.5780029296875,277.010009765625,177.510498046875,126.20500183105469,280.3699951171875,174.95799255371094,123.50499725341797,274.45001220703125,176.62899780273438,126.0895004272461,278.92999267578125,75692000,27968000,32935600
2021-07-20,178.6595001220703,126.20950317382812,273.8254699707031,178.6595001220703,126.20950317382812,279.32000732421875,179.60000610351562,127.04299926757812,280.9700012207031,175.89999389648438,124.35050201416016,276.260009765625,178.36599731445312,125.52749633789062,278.0299987792969,65114000,26312000,26259700
2021-07-21,179.25999450683594,127.54900360107422,275.86456298828125,179.25999450683594,127.54900360107422,281.3999938964844,179.32249450683594,127.59600067138672,281.5199890136719,177.1820068359375,126.02349853515625,277.2900085449219,178.81900024414062,126.13349914550781,278.8999938964844,46380000,20746000,24364300
2021-07-22,181.90150451660156,128.42149353027344,280.5113220214844,181.90150451660156,128.42149353027344,286.1400146484375,182.00100708007812,128.48300170898438,286.4200134277344,179.11349487304688,127.4990005493164,283.4200134277344,179.3614959716797,127.84400177001953,283.8399963378906,65308000,14302000,23384100
2021-07-23,182.83200073242188,133.01499938964844,283.9718933105469,182.83200073242188,133.01499938964844,289.6700134277344,183.3054962158203,133.3990020751953,289.989990234375,181.1020050048828,129.80050659179688,286.5,182.0,130.4304962158203,287.3699951171875,48726000,41506000,22768100
2021-07-26,184.99099731445312,134.03500366210938,283.36407470703125,184.99099731445312,134.03500366210938,289.04998779296875,185.60400390625,134.23699951171875,289.69000244140625,182.3625030517578,132.30149841308594,286.6400146484375,183.6584930419922,133.32850646972656,289.0,58002000,30572000,23176100
2021-07-27,181.3195037841797,131.89999389648438,280.9034423828125,181.3195037841797,131.89999389648438,286.5400085449219,184.9250030517578,134.3990020751953,289.5799865722656,179.3074951171875,130.10400390625,282.95001220703125,184.9250030517578,134.25050354003906,289.42999267578125,82638000,54710000,33604100
2021-07-28,181.51600646972656,136.093994140625,280.5897216796875,181.51600646972656,136.093994140625,286.2200012207031,182.92100524902344,138.2969970703125,290.1499938964844,180.0500030517578,135.27749633789062,283.8299865722656,181.68899536132812,136.31199645996094,288.989990234375,59988000,95130000,33566900
2021-07-29,179.99600219726562,135.77749633789062,280.86419677734375,179.99600219726562,135.77749633789062,286.5,181.8975067138672,136.66099548339844,288.6199951171875,179.00050354003906,135.54299926757812,286.0799865722656,181.3874969482422,136.14999389648438,286.239990234375,110400000,31716000,18168300
2021-07-30,166.37950134277344,134.72650146484375,279.3055114746094,166.37950134277344,134.72650146484375,284.9100036621094,168.40699768066406,135.30450439453125,286.6600036621094,165.3489990234375,134.2550048828125,283.9100036621094,167.3975067138672,135.03500366210938,285.1700134277344,199312000,25576000,20944800
2021-08-02,166.57400512695312,134.85450744628906,279.2172546386719,166.57400512695312,134.85450744628906,284.82000732421875,167.9459991455078,135.3365020751953,286.7699890136719,165.85000610351562,133.79400634765625,283.739990234375,167.65499877929688,135.11700439453125,286.3599853515625,67078000,21634000,16267400
2021-08-03,168.31199645996094,135.6300048828125,281.4720458984375,168.31199645996094,135.6300048828125,287.1199951171875,169.5500030517578,135.73199462890625,287.2300109863281,164.98849487304688,133.3195037841797,284.0,167.03599548339844,135.13499450683594,285.4200134277344,83146000,20762000,17879000
2021-08-04,167.73599243164062,135.12550354003906,280.8740234375,167.73599243164062,135.12550354003906,286.510009765625,169.44400024414062,135.64950561523438,287.5899963378906,167.2779998779297,134.48699951171875,284.6499938964844,168.96749877929688,135.34950256347656,286.2200012207031,43678000,19676000,16191300
2021-08-05,168.79949951171875,136.25149536132812,283.8247985839844,168.79949951171875,136.25149536132812,289.5199890136719,169.4499969482422,136.35000610351562,289.6300048828125,167.04600524902344,134.8459930419922,286.1000061035156,167.81100463867188,135.6804962158203,286.8800048828125,48670000,17870000,13900200
2021-08-06,167.2469940185547,135.73849487304688,283.7659912109375,167.2469940185547,135.73849487304688,289.4599914550781,168.75,136.47250366210938,289.5,166.45199584960938,135.2100067138672,287.6199951171875,168.75,136.04200744628906,288.510009765625,52752000,20488000,16589300
2021-08-09,167.093505859375,136.91299438476562,282.6581726074219,167.093505859375,136.91299438476562,288.3299865722656,167.74400329589844,137.1840057373047,291.54998779296875,166.42599487304688,135.33949279785156,287.80999755859375,167.1804962158203,135.9425048828125,289.75,42964000,17760000,16117600
2021-08-10,166.03399658203125,136.8070068359375,280.8054504394531,166.03399658203125,136.8070068359375,286.44000244140625,167.89999389648438,137.7725067138672,289.25,165.75,136.364501953125,285.20001220703125,167.25050354003906,137.3419952392578,288.79998779296875,48252000,19414000,18616600
2021-08-11,164.60549926757812,136.2790069580078,281.30535888671875,164.60549926757812,136.2790069580078,286.95001220703125,166.88499450683594,137.6824951171875,288.6600036621094,163.88949584960938,136.27149963378906,285.8599853515625,166.57249450683594,137.18150329589844,287.2099914550781,58944000,15352000,13955900
2021-08-12,165.1750030517578,137.19400024414062,284.10906982421875,165.1750030517578,137.19400024414062,289.80999755859375,165.72549438476562,137.3000030517578,289.9700012207031,163.48350524902344,135.42550659179688,286.3399963378906,164.5,135.97549438476562,286.6300048828125,46282000,16506000,14561300
2021-08-13,164.69850158691406,137.7274932861328,287.0893249511719,164.69850158691406,137.7274932861328,292.8500061035156,165.30349731445312,137.85650634765625,292.8999938964844,164.14999389648438,137.0330047607422,289.29998779296875,165.2834930419922,137.25,289.4800109863281,41134000,15948000,18249000
2021-08-16,164.94949340820312,138.3094940185547,288.8049011230469,164.94949340820312,138.3094940185547,294.6000061035156,165.0,138.3625030517578,294.82000732421875,160.55650329589844,135.2989959716797,290.0199890136719,164.14999389648438,137.52499389648438,293.19000244140625,66394000,22384000,22507600
2021-08-17,162.09800720214844,136.6614990234375,287.31475830078125,162.09800720214844,136.6614990234375,293.0799865722656,164.02450561523438,138.2655029296875,293.42999267578125,161.28399658203125,136.08200073242188,291.0799865722656,163.875,137.75,292.3900146484375,67758000,21716000,20075300
2021-08-18,160.06100463867188,135.44900512695312,285.55670166015625,160.06100463867188,135.44900512695312,290.7300109863281,162.7050018310547,137.10450744628906,294.82000732421875,160.0,135.32150268554688,290.2699890136719,162.09950256347656,136.5,292.0400085449219,56086000,19258000,21813000
2021-08-19,159.3874969482422,135.67999267578125,291.4891357421875,159.3874969482422,135.67999267578125,296.7699890136719,161.64999389648438,136.3524932861328,297.4700012207031,159.1230010986328,134.25,288.6400146484375,159.7010040283203,134.4355010986328,288.69000244140625,75658000,21782000,29850500
2021-08-20,159.99749755859375,137.42950439453125,298.944091796875,159.99749755859375,137.42950439453125,304.3599853515625,160.3905029296875,137.5540008544922,305.8399963378906,158.78799438476562,135.25,298.05999755859375,160.19349670410156,136.0,299.7200012207031,67168000,31194000,40817600
2021-08-23,163.2935028076172,140.04150390625,299.22894287109375,163.2935028076172,140.04150390625,304.6499938964844,164.0449981689453,140.87449645996094,305.3999938964844,160.50050354003906,137.6074981689453,301.8500061035156,160.59500122070312,137.96949768066406,303.25,65362000,28454000,22830200
2021-08-24,165.28900146484375,141.26150512695312,297.23504638671875,165.28900146484375,141.26150512695312,302.6199951171875,165.77450561523438,142.0800018310547,305.6499938964844,163.72900390625,140.3385009765625,302.0,164.0,140.6114959716797,305.0199890136719,51036000,19268000,18175800
2021-08-25,164.95899963378906,142.07899475097656,296.6359558105469,164.95899963378906,142.07899475097656,302.010009765625,166.0500030517578,142.1894989013672,304.5899963378906,164.3074951171875,141.37600708007812,300.4200134277344,165.49349975585938,141.625,304.29998779296875,33606000,15848000,20006100
2021-08-26,165.8000030517578,141.4405059814453,293.7678527832031,165.8000030517578,141.4405059814453,299.0899963378906,166.60000610351562,142.41749572753906,302.42999267578125,164.8000030517578,141.35699462890625,298.95001220703125,164.9499969482422,141.75,300.989990234375,41976000,20610000,17666100
2021-08-27,167.48150634765625,144.00399780273438,294.38665771484375,167.48150634765625,144.00399780273438,299.7200012207031,167.61599731445312,144.5124969482422,300.8699951171875,165.6875,141.4969940185547,296.8299865722656,166.6614990234375,141.65249633789062,298.989990234375,48048000,28780000,22605700
2021-08-30,171.07850646972656,144.5904998779297,298.18780517578125,171.07850646972656,144.5904998779297,303.5899963378906,172.25,145.9705047607422,304.2200012207031,167.76100158691406,144.16299438476562,301.05999755859375,167.8715057373047,144.39999389648438,301.1199951171875,63844000,24434000,16348100
2021-08-31,173.5395050048828,144.69749450683594,296.5082702636719,173.5395050048828,144.69749450683594,301.8800048828125,173.62899780273438,145.17149353027344,304.5,169.7794952392578,144.281005859375,301.5,171.24000549316406,145.14700317382812,304.4200134277344,87128000,22448000,26285300
2021-09-01,173.9499969482422,145.2154998779297,296.4591064453125,173.9499969482422,145.2154998779297,301.8299865722656,176.35000610351562,146.25399780273438,305.19000244140625,173.76199340820312,144.8834991455078,301.489990234375,174.82000732421875,145.0,302.8699951171875,72598000,21936000,18983800
2021-09-02,173.156005859375,143.28700256347656,295.7912292480469,173.156005859375,143.28700256347656,301.1499938964844,175.59800720214844,145.51950073242188,303.3599853515625,172.75,143.18499755859375,300.17999267578125,174.73800659179688,145.21600341796875,302.20001220703125,58474000,32342000,16285600
2021-09-03,173.90249633789062,143.739501953125,295.7814025878906,173.90249633789062,143.739501953125,301.1400146484375,174.1334991455078,144.15499877929688,302.6000061035156,171.82200622558594,142.40049743652344,300.260009765625,172.60000610351562,143.08050537109375,300.989990234375,51514000,19850000,14747900
2021-09-07,175.46449279785156,144.28050231933594,294.8384704589844,175.46449279785156,144.28050231933594,300.17999267578125,176.4044952392578,144.56500244140625,301.0899963378906,173.8470001220703,143.61900329589844,298.20001220703125,173.89999389648438,143.83450317382812,301.010009765625,54758000,20124000,17180400
2021-09-08,176.27499389648438,143.6909942626953,294.867919921875,176.27499389648438,143.6909942626953,300.2099914550781,177.281494140625,144.39999389648438,300.6099853515625,174.7834930419922,143.0,297.4700012207031,175.58250427246094,144.10000610351562,299.7799987792969,61068000,18344000,15046800
2021-09-09,174.20799255371094,143.54100036621094,291.9605712890625,174.20799255371094,143.54100036621094,297.25,177.49949645996094,144.3105010986328,302.1400146484375,174.01849365234375,143.17750549316406,297.0,176.30099487304688,143.8404998779297,300.82000732421875,54384000,15314000,19927000
2021-09-10,173.45750427246094,140.87600708007812,290.447998046875,173.45750427246094,140.87600708007812,295.7099914550781,175.42250061035156,144.718505859375,299.9200134277344,173.14549255371094,140.73800659179688,295.3800048828125,175.0915069580078,144.21249389648438,298.4200134277344,47946000,36840000,19633400
2021-09-13,172.85850524902344,142.33250427246094,291.7052307128906,172.85850524902344,142.33250427246094,296.989990234375,174.8979949951172,142.9499969482422,298.5400085449219,171.89999389648438,141.25,294.0799865722656,174.13999938964844,141.94949340820312,297.54998779296875,51380000,22094000,23652900
2021-09-14,172.5,142.54449462890625,294.4554138183594,172.5,142.54449462890625,299.7900085449219,174.3404998779297,143.36300659179688,301.3900146484375,171.885498046875,141.75,298.1000061035156,173.77749633789062,142.99549865722656,299.55999755859375,38738000,19674000,21853400
2021-09-15,173.7895050048828,144.42950439453125,299.39593505859375,173.7895050048828,144.42950439453125,304.82000732421875,174.27099609375,144.45050048828125,305.32000732421875,170.10049438476562,141.34750366210938,301.82000732421875,172.12600708007812,142.77149963378906,303.260009765625,59150000,27408000,28356300
2021-09-16,174.41200256347656,143.61000061035156,299.788818359375,174.41200256347656,143.61000061035156,305.2200012207031,174.62750244140625,144.3000030517578,305.30999755859375,172.3070068359375,142.40150451660156,300.760009765625,172.9980010986328,143.95050048828125,303.760009765625,51672000,26190000,19550800
2021-09-17,173.12600708007812,140.8000030517578,294.53399658203125,173.12600708007812,140.8000030517578,299.8699951171875,174.87049865722656,143.4499969482422,304.5,172.60650634765625,140.47000122070312,299.5299987792969,174.42050170898438,143.03050231933594,304.1700134277344,92332000,53384000,41372500
2021-09-20,167.7864990234375,138.71949768066406,289.0631103515625,167.7864990234375,138.71949768066406,294.29998779296875,170.9499969482422,139.0,298.7200012207031,165.25050354003906,136.32200622558594,289.5199890136719,169.8000030517578,138.1614990234375,296.3299865722656,93382000,46518000,38278700
2021-09-21,167.18150329589844,139.0330047607422,289.5541687011719,167.18150329589844,139.0330047607422,294.79998779296875,168.98500061035156,140.01150512695312,297.5400085449219,166.6195068359375,138.2779998779297,294.07000732421875,168.75,139.74949645996094,295.69000244140625,55618000,25332000,22364100
2021-09-22,169.00250244140625,140.2834930419922,293.2669372558594,169.00250244140625,140.2834930419922,298.5799865722656,169.4499969482422,140.88699340820312,300.2200012207031,167.05250549316406,138.55149841308594,294.510009765625,167.5500030517578,139.3040008544922,296.7300109863281,48228000,25056000,26626300
2021-09-23,170.8000030517578,141.21600341796875,294.2294921875,170.8000030517578,141.21600341796875,299.55999755859375,171.447998046875,141.69650268554688,300.8999938964844,169.00250244140625,140.40150451660156,297.5299987792969,169.00250244140625,140.9875030517578,298.8500061035156,47588000,20952000,18604600
2021-09-24,171.2760009765625,142.21499633789062,294.0232849121094,171.2760009765625,142.21499633789062,299.3500061035156,171.46299743652344,142.33050537109375,299.79998779296875,169.6699981689453,140.24099731445312,296.92999267578125,170.10049438476562,140.5384979248047,298.2300109863281,42324000,22984000,14999000
2021-09-27,170.2899932861328,141.07200622558594,288.9354553222656,170.2899932861328,141.07200622558594,294.1700134277344,170.77850341796875,141.93850708007812,296.4700012207031,166.98049926757812,140.0675048828125,292.94000244140625,168.5749969482422,140.80450439453125,296.1400146484375,72690000,21882000,23571700
2021-09-28,165.79800415039062,135.8300018310547,278.4749450683594,165.79800415039062,135.8300018310547,283.5199890136719,168.45950317382812,139.09649658203125,290.7799987792969,164.5050048828125,135.36000061035156,282.75,167.885498046875,138.65499877929688,289.79998779296875,88616000,45772000,43186200
2021-09-29,165.05599975585938,134.35350036621094,278.9463806152344,165.05599975585938,134.35350036621094,284.0,167.56500244140625,137.1510009765625,286.7699890136719,164.89349365234375,133.86500549316406,283.010009765625,166.10549926757812,136.97999572753906,285.1000061035156,51246000,30848000,26353700
2021-09-30,164.2519989013672,133.67599487304688,276.9034729003906,164.2519989013672,133.67599487304688,281.9200134277344,166.3925018310547,135.54249572753906,287.8299865722656,163.69949340820312,133.55599975585938,281.6199951171875,165.8000030517578,134.26150512695312,285.7099914550781,56848000,37996000,32343600
2021-10-01,164.16299438476562,136.54299926757812,283.95562744140625,164.16299438476562,136.54299926757812,289.1000061035156,165.45849609375,136.91050720214844,289.9800109863281,162.7969970703125,134.072998046875,281.2900085449219,164.45050048828125,134.44749450683594,282.1199951171875,56712000,35360000,30086300
2021-10-04,159.48899841308594,133.6595001220703,278.0722351074219,159.48899841308594,133.6595001220703,283.1099853515625,163.99949645996094,135.9604949951172,287.75,158.8125,131.0500030517578,280.25,163.96949768066406,135.9604949951172,287.3999938964844,90462000,51202000,31350700
2021-10-05,161.0500030517578,136.0229949951172,283.6217041015625,161.0500030517578,136.0229949951172,288.760009765625,163.0364990234375,137.22450256347656,290.3999938964844,160.1230010986328,134.04100036621094,284.04998779296875,160.22500610351562,134.04100036621094,284.04998779296875,65384000,32404000,24993000
2021-10-06,163.10049438476562,137.56500244140625,287.8942565917969,163.10049438476562,137.56500244140625,293.1099853515625,163.2169952392578,137.75,293.6300048828125,159.93099975585938,134.5500030517578,285.510009765625,160.67649841308594,134.75,285.7799987792969,50660000,24364000,28002600
2021-10-07,165.1215057373047,139.22500610351562,289.6033020019531,165.1215057373047,139.22500610351562,294.8500061035156,166.28750610351562,140.04200744628906,296.6400146484375,164.1529998779297,138.6510009765625,293.9200134277344,164.57699584960938,138.89199829101562,295.17999267578125,48182000,25110000,20430500
2021-10-08,164.43099975585938,139.78550720214844,289.6033020019531,164.43099975585938,139.78550720214844,294.8500061035156,166.07150268554688,140.33099365234375,296.6400146484375,164.41000366210938,139.21749877929688,293.760009765625,165.85000610351562,139.57699584960938,296.2200012207031,39964000,26526000,17685700
2021-10-11,162.31500244140625,138.91400146484375,288.994384765625,162.31500244140625,138.91400146484375,294.2300109863281,164.62950134277344,140.71200561523438,297.9700012207031,161.90499877929688,138.85899353027344,292.75,163.75,139.29200744628906,292.9200134277344,40684000,17954000,19298600
2021-10-12,162.3665008544922,136.44900512695312,287.66839599609375,162.3665008544922,136.44900512695312,292.8800048828125,163.37649536132812,139.5070037841797,295.44000244140625,161.81399536132812,135.75999450683594,292.3500061035156,162.85000610351562,139.47999572753906,295.3399963378906,36392000,36332000,17974100
2021-10-13,164.21400451660156,137.58200073242188,291.0373229980469,164.21400451660156,137.58200073242188,296.30999755859375,164.41900634765625,138.0,297.2799987792969,163.05450439453125,136.5189971923828,293.489990234375,163.48550415039062,137.40249633789062,294.9100036621094,48402000,19654000,23416300
2021-10-14,164.9929962158203,141.1510009765625,297.36273193359375,164.9929962158203,141.1510009765625,302.75,165.6300048828125,141.33749389648438,303.2699890136719,164.53900146484375,138.8249969482422,297.8299865722656,165.12249755859375,139.4739990234375,299.2099914550781,42190000,31894000,27262900
2021-10-15,170.4510040283203,141.3679962158203,298.7967834472656,170.4510040283203,141.3679962158203,304.2099914550781,170.52099609375,141.71800231933594,304.45001220703125,165.1999969482422,140.7550048828125,300.5199890136719,165.5709991455078,141.614501953125,302.3399963378906,103598000,30274000,25384800
2021-10-18,172.33700561523438,142.7779998779297,301.8219909667969,172.33700561523438,142.7779998779297,307.2900085449219,172.45849609375,142.79600524902344,308.2099914550781,169.2550048828125,141.0695037841797,302.69000244140625,169.41799926757812,141.07650756835938,303.57000732421875,63482000,20396000,22729300
2021-10-19,172.20750427246094,143.23699951171875,302.7452697753906,172.20750427246094,143.23699951171875,308.2300109863281,172.7344970703125,143.66250610351562,309.29998779296875,171.10000610351562,142.60000610351562,307.2200012207031,171.71449279785156,143.3874969482422,308.3500061035156,47722000,20164000,17682100
2021-10-20,170.7530059814453,141.7689971923828,301.9398193359375,170.7530059814453,141.7689971923828,307.4100036621094,173.14300537109375,143.54600524902344,309.70001220703125,170.01849365234375,141.37649536132812,306.1099853515625,172.63299560546875,143.33799743652344,309.2099914550781,42796000,23288000,16537100
2021-10-21,171.75050354003906,141.88600158691406,305.230224609375,171.75050354003906,141.88600158691406,310.760009765625,172.01400756835938,142.156005859375,311.0199890136719,170.14999389648438,140.5,306.3599853515625,170.71249389648438,141.7689971923828,307.1700134277344,37628000,26292000,16918100
2021-10-22,166.77749633789062,137.56649780273438,303.65869140625,166.77749633789062,137.56649780273438,309.1600036621094,171.49200439453125,140.58299255371094,311.0899963378906,166.56500244140625,136.05599975585938,307.79998779296875,171.0500030517578,139.14999389648438,310.3999938964844,62782000,50588000,17449300
2021-10-25,166.01849365234375,137.44700622558594,302.6470642089844,166.01849365234375,137.44700622558594,308.1300048828125,167.38999938964844,138.0,309.3999938964844,164.88499450683594,135.4239959716797,306.4599914550781,166.75,137.5500030517578,309.3599853515625,44520000,34412000,17554500
2021-10-26,168.80349731445312,139.30850219726562,304.5917663574219,168.80349731445312,139.30850219726562,310.1099853515625,170.80599975585938,140.08299255371094,312.3999938964844,167.19900512695312,138.30450439453125,308.6000061035156,167.47549438476562,139.2635040283203,311.0,53966000,49236000,28107300
2021-10-27,169.62449645996094,146.21749877929688,317.4194030761719,169.62449645996094,146.21749877929688,323.1700134277344,171.85000610351562,148.64999389648438,326.1000061035156,168.57249450683594,139.40499877929688,316.0,169.39999389648438,139.40499877929688,316.0,54044000,85782000,52588700
2021-10-28,172.32850646972656,145.8489990234375,318.5783996582031,172.32850646972656,145.8489990234375,324.3500061035156,173.9499969482422,147.1580047607422,324.8699951171875,169.3000030517578,144.6269989013672,321.3599853515625,170.10499572753906,147.13450622558594,324.3299865722656,114174000,36206000,26297900
2021-10-29,168.6215057373047,148.04600524902344,325.7190246582031,168.6215057373047,148.04600524902344,331.6199951171875,168.74099731445312,148.24200439453125,332.0,163.66600036621094,144.64950561523438,323.8999938964844,165.00100708007812,145.0780029296875,324.1300048828125,129722000,43320000,34766000
2021-11-01,165.90550231933594,143.4969940185547,323.5090637207031,165.90550231933594,143.4969940185547,329.3699951171875,168.79299926757812,148.04600524902344,331.489990234375,164.6009979248047,143.22549438476562,326.3699951171875,168.08999633789062,148.04600524902344,331.3599853515625,72178000,46924000,27073200
2021-11-02,165.6374969482422,145.4324951171875,327.2021484375,165.6374969482422,145.4324951171875,333.1300048828125,166.55599975585938,146.60899353027344,333.45001220703125,164.17750549316406,144.3354949951172,330.0,165.75050354003906,144.57949829101562,330.30999755859375,52552000,33482000,26487100
2021-11-03,169.1999969482422,146.59800720214844,328.0566711425781,169.1999969482422,146.59800720214844,334.0,169.74600219726562,146.66900634765625,334.8999938964844,164.87600708007812,144.59100341796875,330.6499938964844,165.4499969482422,145.90049743652344,333.8999938964844,67944000,27494000,21500100
2021-11-04,173.85000610351562,148.2675018310547,330.4532470703125,173.85000610351562,148.2675018310547,336.44000244140625,174.93150329589844,149.73350524902344,336.5400085449219,168.25,146.30799865722656,329.510009765625,168.5,147.12449645996094,332.8900146484375,107060000,38412000,23992200
2021-11-05,175.94949340820312,148.8520050048828,330.0800476074219,175.94949340820312,148.8520050048828,336.05999755859375,178.3125,150.32749938964844,338.7900085449219,173.8489990234375,148.19700622558594,334.4200134277344,173.85000610351562,149.16949462890625,338.510009765625,99940000,38354000,22570100
2021-11-08,174.44900512695312,149.031005859375,330.99346923828125,174.44900512695312,149.031005859375,336.989990234375,178.9499969482422,150.61500549316406,337.6499938964844,174.39300537109375,148.4304962158203,334.44000244140625,176.16200256347656,149.8249969482422,337.29998779296875,61480000,23052000,20897000
2021-11-09,178.81149291992188,148.9185028076172,329.97198486328125,178.81149291992188,148.9185028076172,335.95001220703125,179.68850708007812,149.83450317382812,338.7200012207031,175.07150268554688,147.2449951171875,334.5299987792969,175.7624969482422,149.23300170898438,337.1099853515625,85898000,19530000,21307400
2021-11-10,174.1024932861328,145.89349365234375,324.91363525390625,174.1024932861328,145.89349365234375,330.79998779296875,180.2725067138672,148.07000732421875,334.6300048828125,173.1544952392578,144.53750610351562,329.9200134277344,178.19349670410156,147.5,334.57000732421875,80548000,29970000,25500900
2021-11-11,173.625,145.76649475097656,326.51458740234375,173.625,145.76649475097656,332.42999267578125,177.16200256347656,147.53550720214844,333.7699890136719,173.37350463867188,145.60049438476562,330.510009765625,175.64999389648438,146.489501953125,331.25,45288000,16518000,16849800
2021-11-12,176.25750732421875,148.67799377441406,330.7283020019531,176.25750732421875,148.67799377441406,336.7200012207031,177.0364990234375,148.85000610351562,337.2300109863281,172.3524932861328,145.41099548339844,333.7900085449219,174.25,146.61549377441406,333.9200134277344,53788000,22360000,23831000
2021-11-15,177.28399658203125,148.45199584960938,330.0898742675781,177.28399658203125,148.45199584960938,336.07000732421875,179.69400024414062,149.54949951171875,337.8800048828125,176.29049682617188,147.5749969482422,334.0299987792969,176.85000610351562,148.90049743652344,337.5400085449219,58594000,23508000,16723000
2021-11-16,177.03500366210938,147.87600708007812,333.4686584472656,177.03500366210938,147.87600708007812,339.510009765625,178.8249969482422,148.7624969482422,340.6700134277344,176.25750732421875,147.3125,335.510009765625,176.9499969482422,148.14950561523438,335.67999267578125,44342000,18904000,20886800
2021-11-17,177.4499969482422,148.0469970703125,333.6949768066406,177.4499969482422,148.0469970703125,339.1199951171875,179.3625030517578,148.5594940185547,342.19000244140625,177.2675018310547,147.24000549316406,338.0,178.23599243164062,148.02749633789062,338.94000244140625,51206000,19594000,19053400
2021-11-18,184.80299377441406,149.8385009765625,335.810546875,184.80299377441406,149.8385009765625,341.2699890136719,185.2100067138672,150.58050537109375,342.45001220703125,178.0500030517578,147.88450622558594,337.1199951171875,178.3175048828125,148.2415008544922,338.17999267578125,114070000,35608000,22463500
2021-11-19,183.82850646972656,148.92649841308594,337.6211242675781,183.82850646972656,148.92649841308594,343.1099853515625,188.1074981689453,150.9665069580078,345.1000061035156,183.78599548339844,148.8990020751953,342.20001220703125,185.63450622558594,149.97549438476562,342.6400146484375,98734000,33682000,21963400
2021-11-22,178.6284942626953,146.302001953125,334.3935852050781,178.6284942626953,146.302001953125,339.8299865722656,185.67300415039062,149.82949829101562,349.6700134277344,178.375,146.1475067138672,339.54998779296875,183.81900024414062,149.33250427246094,344.6199951171875,96844000,30594000,31031100
2021-11-23,179.0019989013672,145.78199768066406,332.2779846191406,179.0019989013672,145.78199768066406,337.67999267578125,181.05250549316406,146.66000366210938,339.45001220703125,176.385498046875,144.11500549316406,333.55999755859375,179.2519989013672,146.1529998779297,337.04998779296875,73804000,27218000,30427600
2021-11-24,179.02049255371094,146.1199951171875,332.5042724609375,179.02049255371094,146.1199951171875,337.9100036621094,180.6820068359375,146.24949645996094,338.1600036621094,176.84249877929688,144.3730010986328,333.9100036621094,178.1334991455078,145.47349548339844,336.2799987792969,46560000,18040000,21661300
